"sku";"nombre_tecnico_seo";"estado_staging";"marca";"referencia_fabricante";"enlace_producto_oficial";"enlace_ficha_tecnica";"enlace_imagen_directa";"estado_derechos_imagen";"referencia_permiso_imagen";"datos_confirmados";"observaciones";"nombre_provisional_original"
"SRT-PENDING-1F5C990D1A3D";"Cable Dúplex 2x22 AWG Cobre, Cristal";"pendiente_investigacion";"CERT";"";"https://cablescolombia.com/producto/cable-duplex-cristal-2x22-cu";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/476/thumb/47d37f0822105bc2c199596211a0fd28.webp";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"Imagen sugerida automáticamente desde cablescolombia.com — similitud 100% con ""Cable Duplex Cristal 2X22 Cu"". Verificar visualmente y obtener permiso antes de publicar.";"Pendiente de verificación - Cable Duplex Cristal 2X22 Cu"
"SRT-PENDING-F6E3F9037813";"Cable Dúplex 2x10 AWG Cobre, Cristal";"pendiente_investigacion";"CERT";"";"https://cablescolombia.com/producto/cable-duplex-cristal-2x10-cu";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/477/thumb/d8acda4c0fb56e794cbc0c91d040874b.webp";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"Imagen sugerida automáticamente desde cablescolombia.com — similitud 100% con ""Cable Duplex Cristal 2X10 Cu"". Verificar visualmente y obtener permiso antes de publicar.";"Pendiente de verificación - Cable Duplex Cristal 2X10 Cu"
"SRT-PENDING-F303325FA0CC";"Cable Dúplex 2x18 AWG Cobre, Cristal";"pendiente_investigacion";"CERT";"";"https://cablescolombia.com/producto/cable-duplex-cristal-2x18-cu";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/478/thumb/adeed20a9afad205ee8df6f69c8c61e2.webp";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"Imagen sugerida automáticamente desde cablescolombia.com — similitud 100% con ""Cable Duplex Cristal 2X18 Cu"". Verificar visualmente y obtener permiso antes de publicar.";"Pendiente de verificación - Cable Duplex Cristal 2X18 Cu"
"SRT-PENDING-618220FAA1AB";"Cable de Aluminio Serie 8000 6 AWG Trenzado";"pendiente_investigacion";"Procables/Facelec/Powercable";"";"https://cablescolombia.com/producto/cable-aluminio-6-awg-serie-8000";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/653/thumb/32ab00ec9fe85440081448d2bef4ef6e.png";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"Imagen sugerida automáticamente desde cablescolombia.com — similitud 100% con ""Cable Aluminio 6 Awg Serie 8000"". Verificar visualmente y obtener permiso antes de publicar.";"Pendiente de verificación - Cable Aluminio 6 Awg Serie 8000"
"SRT-PENDING-7802C84DE1B3";"Cable de Aluminio Serie 8000 4 AWG Trenzado";"pendiente_investigacion";"Procables/Facelec/Powercable";"";"https://cablescolombia.com/producto/cable-aluminio-4-awg-serie-8000";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/656/thumb/576e7a202d7a8c7510cda4ed02f44a0d.png";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"Imagen sugerida automáticamente desde cablescolombia.com — similitud 100% con ""Cable Aluminio 4 Awg Serie 8000"". Verificar visualmente y obtener permiso antes de publicar.";"Pendiente de verificación - Cable Aluminio 4 Awg Serie 8000"
"SRT-PENDING-BD8088AD9745";"Cable de Aluminio Serie 8000 2 AWG Trenzado";"pendiente_investigacion";"Procables/Facelec/Powercable";"";"https://cablescolombia.com/producto/cable-aluminio-2-awg-serie-8000";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/658/thumb/50a123f59767072ff4d6785f25ce8e79.png";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"Imagen sugerida automáticamente desde cablescolombia.com — similitud 100% con ""Cable Aluminio 2 Awg Serie 8000"". Verificar visualmente y obtener permiso antes de publicar.";"Pendiente de verificación - Cable Aluminio 2 Awg Serie 8000"
"SRT-PENDING-D2AF8D0AFA5B";"Cable de Aluminio Serie 8000 1/0 AWG Trenzado";"pendiente_investigacion";"Procables/Facelec/Powercable";"";"https://cablescolombia.com/producto/cable-aluminio-1-0-awg-serie-8000";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/659/thumb/1d5c6ee33f3a67f6747f58ae60f33965.png";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"Imagen sugerida automáticamente desde cablescolombia.com — similitud 100% con ""Cable Aluminio 1/0 Awg Serie 8000"". Verificar visualmente y obtener permiso antes de publicar.";"Pendiente de verificación - Cable Aluminio 1/0 Awg Serie 8000"
"SRT-PENDING-17B5235302EA";"Cable de Aluminio Serie 8000 2/0 AWG Trenzado";"pendiente_investigacion";"Procables/Facelec/Powercable";"";"https://cablescolombia.com/producto/cable-aluminio-2-0-awg-serie-8000";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/661/thumb/99dceb2b49f53068ff08e9f8f1d859c9.png";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"Imagen sugerida automáticamente desde cablescolombia.com — similitud 100% con ""Cable Aluminio 2/0 Awg Serie 8000"". Verificar visualmente y obtener permiso antes de publicar.";"Pendiente de verificación - Cable Aluminio 2/0 Awg Serie 8000"
"SRT-PENDING-FE68D8389306";"Cable de Aluminio Serie 8000 4/0 AWG Trenzado";"pendiente_investigacion";"Procables/Facelec/Powercable";"";"https://cablescolombia.com/producto/cable-aluminio-4-0-awg-serie-8000";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/663/thumb/9df1f11bda4793ad995c79c4a6447c10.png";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"Imagen sugerida automáticamente desde cablescolombia.com — similitud 100% con ""Cable Aluminio 4/0 Awg Serie 8000"". Verificar visualmente y obtener permiso antes de publicar.";"Pendiente de verificación - Cable Aluminio 4/0 Awg Serie 8000"
"SRT-PENDING-E4C3804FAEF6";"Cable de Aluminio Serie 8000 250 kcmil Trenzado";"pendiente_investigacion";"Procables/Facelec/Powercable";"";"https://cablescolombia.com/producto/cable-aluminio-250-kcmil-serie-8000";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/664/thumb/cd9957528ff9e773c9116a5ea1cd094a.png";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"Imagen sugerida automáticamente desde cablescolombia.com — similitud 100% con ""Cable Aluminio 250 Kcmil Serie 8000"". Verificar visualmente y obtener permiso antes de publicar.";"Pendiente de verificación - Cable Aluminio 250 Kcmil Serie 8000"
"SRT-PENDING-08F3829DA7AE";"Cable de Aluminio Serie 8000 350 kcmil Trenzado";"pendiente_investigacion";"Procables/Facelec/Powercable";"";"https://cablescolombia.com/producto/cable-aluminio-250-kcmil-serie-8000";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/664/thumb/cd9957528ff9e773c9116a5ea1cd094a.png";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"IMAGEN GENÉRICA DE FAMILIA (100% familia/material/color) tomada de ""Cable Aluminio 250 Kcmil Serie 8000"" en cablescolombia.com — mismo tipo y color, calibre distinto. Reemplazar por foto exacta antes de publicar.";"Pendiente de verificación - Cable Aluminio 350 Kcmil Serie 8000"
"SRT-PENDING-2B93CC066BC7";"Cable de Aluminio Serie 8000 500 kcmil Trenzado";"pendiente_investigacion";"Procables/Facelec/Powercable";"";"https://cablescolombia.com/producto/cable-aluminio-500-kcmil-serie-8000";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/666/thumb/e3c8f9ac644df8c59adf83e532203c7d.png";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"Imagen sugerida automáticamente desde cablescolombia.com — similitud 100% con ""Cable Aluminio 500 Kcmil Serie 8000"". Verificar visualmente y obtener permiso antes de publicar.";"Pendiente de verificación - Cable Aluminio 500 Kcmil Serie 8000"
"SRT-PENDING-B57B2EE1A859";"Cable Libre de Halógeno LSZH 6 AWG Aluminio Serie 8000 Trenzado";"pendiente_investigacion";"Procables/Facelec/Powercable";"";"https://cablescolombia.com/producto/cable-aluminio-s8000-libre-de-halogeno-n6";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/384/thumb/cb4b2f19a87de4f37eb95c5a6443496f.png";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"Imagen sugerida automáticamente desde cablescolombia.com — similitud 100% con ""Cable Aluminio S8000 Libre de Halógeno N6"". Verificar visualmente y obtener permiso antes de publicar.";"Pendiente de verificación - Cable Aluminio S8000 Libre de Halógeno N6"
"SRT-PENDING-B046A49FCC82";"Cable Libre de Halógeno LSZH 4 AWG Aluminio Serie 8000 Trenzado";"pendiente_investigacion";"Procables/Facelec/Powercable";"";"https://cablescolombia.com/producto/cable-aluminio-s8000-libre-de-halogeno-n4";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/385/thumb/59670ae87e6a855ca5b5bee4b35ffcd7.png";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"Imagen sugerida automáticamente desde cablescolombia.com — similitud 100% con ""Cable Aluminio S8000 Libre de Halógeno N4"". Verificar visualmente y obtener permiso antes de publicar.";"Pendiente de verificación - Cable Aluminio S8000 Libre de Halógeno N4"
"SRT-PENDING-7246E8E3A573";"Cable Libre de Halógeno LSZH 2 AWG Aluminio Serie 8000 Trenzado";"pendiente_investigacion";"Procables/Facelec/Powercable";"";"https://cablescolombia.com/producto/cable-aluminio-serie-8000-libre-de-halogeno-n2";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/386/thumb/68d0583862cbfe3f01f102b6673c75fd.png";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"Imagen sugerida automáticamente desde cablescolombia.com — similitud 100% con ""Cable Aluminio Serie 8000 Libre de Halógeno N2"". Verificar visualmente y obtener permiso antes de publicar.";"Pendiente de verificación - Cable Aluminio Serie 8000 Libre de Halógeno N2"
"SRT-PENDING-C775808B3073";"Cable Libre de Halógeno LSZH 1/0 AWG Aluminio Serie 8000 Trenzado";"pendiente_investigacion";"Procables/Facelec/Powercable";"";"https://cablescolombia.com/producto/cable-aluminio-1-0-awg-serie-8000";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/659/thumb/1d5c6ee33f3a67f6747f58ae60f33965.png";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"Imagen sugerida automáticamente desde cablescolombia.com — similitud 71% con ""Cable Aluminio 1/0 Awg Serie 8000"". Verificar visualmente y obtener permiso antes de publicar.";"Pendiente de verificación - Cable Aluminio Serie 8000 Libre de Halógeno 1/0"
"SRT-PENDING-CDB94E717A0C";"Cable Libre de Halógeno LSZH 2/0 AWG Aluminio Serie 8000 Trenzado";"pendiente_investigacion";"Procables/Facelec/Powercable";"";"https://cablescolombia.com/producto/cable-aluminio-2-0-awg-serie-8000";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/661/thumb/99dceb2b49f53068ff08e9f8f1d859c9.png";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"Imagen sugerida automáticamente desde cablescolombia.com — similitud 71% con ""Cable Aluminio 2/0 Awg Serie 8000"". Verificar visualmente y obtener permiso antes de publicar.";"Pendiente de verificación - Cable Aluminio Serie 8000 Libre de Halógeno 2/0"
"SRT-PENDING-510C78A9F1D1";"Cable Libre de Halógeno LSZH 4/0 AWG Aluminio Serie 8000 Trenzado";"pendiente_investigacion";"Procables/Facelec/Powercable";"";"https://cablescolombia.com/producto/cable-aluminio-4-0-awg-serie-8000";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/663/thumb/9df1f11bda4793ad995c79c4a6447c10.png";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"Imagen sugerida automáticamente desde cablescolombia.com — similitud 71% con ""Cable Aluminio 4/0 Awg Serie 8000"". Verificar visualmente y obtener permiso antes de publicar.";"Pendiente de verificación - Cable Aluminio Serie 8000 Libre de Halógeno 4/0"
"SRT-PENDING-A0CFFB40DD66";"Cable Libre de Halógeno LSZH 250 kcmil Aluminio Serie 8000 Trenzado";"pendiente_investigacion";"Procables/Facelec/Powercable";"";"https://cablescolombia.com/producto/cable-aluminio-serie-8000-libre-de-halogeno-n2";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/386/thumb/68d0583862cbfe3f01f102b6673c75fd.png";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"IMAGEN GENÉRICA DE FAMILIA (100% familia/material/color) tomada de ""Cable Aluminio Serie 8000 Libre de Halógeno N2"" en cablescolombia.com — mismo tipo y color, calibre distinto. Reemplazar por foto exacta antes de publicar.";"Pendiente de verificación - Cable Aluminio Serie 8000 Libre de Halógeno 250kcm"
"SRT-PENDING-C395AD6C2B57";"Cable Libre de Halógeno LSZH 350 kcmil Aluminio Serie 8000 Trenzado";"pendiente_investigacion";"Procables/Facelec/Powercable";"";"https://cablescolombia.com/producto/cable-aluminio-serie-8000-libre-de-halogeno-n2";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/386/thumb/68d0583862cbfe3f01f102b6673c75fd.png";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"IMAGEN GENÉRICA DE FAMILIA (100% familia/material/color) tomada de ""Cable Aluminio Serie 8000 Libre de Halógeno N2"" en cablescolombia.com — mismo tipo y color, calibre distinto. Reemplazar por foto exacta antes de publicar.";"Pendiente de verificación - Cable Aluminio Serie 8000 Libre de Halógeno 350kcm"
"SRT-PENDING-4648B0B0D442";"Cable Libre de Halógeno LSZH 500 kcmil Aluminio Serie 8000 Trenzado";"pendiente_investigacion";"Procables/Facelec/Powercable";"";"https://cablescolombia.com/producto/cable-aluminio-serie-8000-libre-de-halogeno-n2";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/386/thumb/68d0583862cbfe3f01f102b6673c75fd.png";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"IMAGEN GENÉRICA DE FAMILIA (100% familia/material/color) tomada de ""Cable Aluminio Serie 8000 Libre de Halógeno N2"" en cablescolombia.com — mismo tipo y color, calibre distinto. Reemplazar por foto exacta antes de publicar.";"Pendiente de verificación - Cable Aluminio Serie 8000 Libre de Halógeno 500kcm"
"SRT-PENDING-263562792023";"Cable ACSR 336,4 kcmil Aluminio con Alma de Acero 26/7 Hilos";"pendiente_investigacion";"Procables/Facelec/Powercable";"";"https://cablescolombia.com/producto/cable-aluminio-acsr-266-8-kcmil-26-7";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/76671/thumb/8bb9ecbfc1042fc22fb9c385a31b72f7.webp";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"IMAGEN GENÉRICA DE FAMILIA (100% familia/material/color) tomada de ""Cable Aluminio ACSR 266.8 Kcmil (26/7)"" en cablescolombia.com — mismo tipo y color, calibre distinto. Reemplazar por foto exacta antes de publicar.";"Pendiente de verificación - Cable Aluminio ACSR 336.4 Kcmil (26/7)"
"SRT-PENDING-FEDCA5B2130A";"Cable ACSR 266,8 kcmil Aluminio con Alma de Acero 26/7 Hilos";"pendiente_investigacion";"Procables/Facelec/Powercable";"";"https://cablescolombia.com/producto/cable-aluminio-acsr-266-8-kcmil-26-7";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/76671/thumb/8bb9ecbfc1042fc22fb9c385a31b72f7.webp";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"Imagen sugerida automáticamente desde cablescolombia.com — similitud 100% con ""Cable Aluminio ACSR 266.8 Kcmil (26/7)"". Verificar visualmente y obtener permiso antes de publicar.";"Pendiente de verificación - Cable Aluminio ACSR 266.8 Kcmil (26/7)"
"SRT-PENDING-FA246626787C";"Cable ACSR 266,8 kcmil Aluminio con Alma de Acero 18/1 Hilos";"pendiente_investigacion";"Procables/Facelec/Powercable";"";"https://cablescolombia.com/producto/cable-aluminio-acsr-266-8-kcmil-18-1";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/76672/thumb/f7dfef0a43011ae278aeee3d2656d784.webp";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"Imagen sugerida automáticamente desde cablescolombia.com — similitud 100% con ""Cable Aluminio ACSR 266.8 Kcmil (18/1)"". Verificar visualmente y obtener permiso antes de publicar.";"Pendiente de verificación - Cable Aluminio ACSR 266.8 Kcmil (18/1)"
"SRT-PENDING-067154A42972";"Cable ACSR 2 AWG Aluminio con Alma de Acero";"pendiente_investigacion";"Nacional/Importado";"";"https://cablescolombia.com/producto/cable-acsr-2";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/376/thumb/d2bc0bf1dd0fb52fd837e6e6c9e550f0.webp";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"Imagen sugerida automáticamente desde cablescolombia.com — similitud 100% con ""Cable ACSR 2"". Verificar visualmente y obtener permiso antes de publicar.";"Pendiente de verificación - Cable ACSR 2"
"SRT-PENDING-0F15D54AACAC";"Cable ACSR 1/0 AWG Aluminio con Alma de Acero";"pendiente_investigacion";"Nacional/Importado";"";"https://cablescolombia.com/producto/cable-acsr-1-0";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/381/thumb/ccd168a3acb41a15dff2a275299b4c93.webp";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"Imagen sugerida automáticamente desde cablescolombia.com — similitud 100% con ""Cable ACSR 1/0"". Verificar visualmente y obtener permiso antes de publicar.";"Pendiente de verificación - Cable ACSR 1/0"
"SRT-PENDING-A73CFC9A0727";"Cable ACSR 2/0 AWG Aluminio con Alma de Acero";"pendiente_investigacion";"Nacional/Importado";"";"https://cablescolombia.com/producto/cable-acsr-2-0";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/382/thumb/925613bda98b39b7b57a389185faf090.webp";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"Imagen sugerida automáticamente desde cablescolombia.com — similitud 100% con ""Cable ACSR 2/0"". Verificar visualmente y obtener permiso antes de publicar.";"Pendiente de verificación - Cable ACSR 2/0"
"SRT-PENDING-266E0D610A17";"Cable ACSR 4/0 AWG Aluminio con Alma de Acero";"pendiente_investigacion";"Nacional/Importado";"";"https://cablescolombia.com/producto/cable-acsr-4-0";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/387/thumb/6c1f405632d397bcb4c5c6dfd3900a9a.webp";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"Imagen sugerida automáticamente desde cablescolombia.com — similitud 100% con ""Cable ACSR 4/0"". Verificar visualmente y obtener permiso antes de publicar.";"Pendiente de verificación - Cable ACSR 4/0"
"SRT-PENDING-5023C4F2A294";"Cable ACSR 3/0 AWG Aluminio con Alma de Acero";"pendiente_investigacion";"Nacional/Importado";"";"https://cablescolombia.com/producto/cable-acsr-3-0_5";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/389/thumb/966bbbde3ab57f2be634a9befbcd7d24.webp";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"Imagen sugerida automáticamente desde cablescolombia.com — similitud 100% con ""Cable ACSR 3/0"". Verificar visualmente y obtener permiso antes de publicar.";"Pendiente de verificación - Cable ACSR 3/0"
"SRT-PENDING-9E98C10B8CED";"Cable ACSR 4 AWG Aluminio con Alma de Acero";"pendiente_investigacion";"Procables/Facelec/Powercable";"";"https://cablescolombia.com/producto/cable-aluminio-acsr-4awg-desnudo";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/39331/thumb/a7772db14653ce23c7f21c2f6fb38711.webp";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"Imagen sugerida automáticamente desde cablescolombia.com — similitud 100% con ""Cable Aluminio Acsr 4awg Desnudo"". Verificar visualmente y obtener permiso antes de publicar.";"Pendiente de verificación - Cable Aluminio Acsr 4awg Desnudo"
