sku,referencia_fabricante,marca,proveedor,fuente_datos_url,ficha_tecnica_url,fuente_imagen_url,estado_fuente,estado_imagen,verificado_en,notas
SRT-PENDING-EF31466FE03C,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/es/termoflex-y-termoflex-multiprop%C3%B3sito,https://co.prysmian.com/es/termoflex-y-termoflex-multiprop%C3%B3sito,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable flexible de cobre. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-EF31466FE03C es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-5A5C2682E16C,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/es/termoflex-y-termoflex-multiprop%C3%B3sito,https://co.prysmian.com/es/termoflex-y-termoflex-multiprop%C3%B3sito,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable flexible de cobre. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-5A5C2682E16C es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-F53EF417439D,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/es/termoflex-y-termoflex-multiprop%C3%B3sito,https://co.prysmian.com/es/termoflex-y-termoflex-multiprop%C3%B3sito,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable flexible de cobre. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-F53EF417439D es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-2FAD996C1713,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/es/termoflex-y-termoflex-multiprop%C3%B3sito,https://co.prysmian.com/es/termoflex-y-termoflex-multiprop%C3%B3sito,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable flexible de cobre. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-2FAD996C1713 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-AB3433A8A279,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/es/termoflex-y-termoflex-multiprop%C3%B3sito,https://co.prysmian.com/es/termoflex-y-termoflex-multiprop%C3%B3sito,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable flexible de cobre. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-AB3433A8A279 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-64F6D52D1104,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/es/termoflex-y-termoflex-multiprop%C3%B3sito,https://co.prysmian.com/es/termoflex-y-termoflex-multiprop%C3%B3sito,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable flexible de cobre. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-64F6D52D1104 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-F599C358F081,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/es/termoflex-y-termoflex-multiprop%C3%B3sito,https://co.prysmian.com/es/termoflex-y-termoflex-multiprop%C3%B3sito,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable flexible de cobre. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-F599C358F081 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-C11966418B2F,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/es/termoflex-y-termoflex-multiprop%C3%B3sito,https://co.prysmian.com/es/termoflex-y-termoflex-multiprop%C3%B3sito,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable flexible de cobre. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-C11966418B2F es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-54C0621797BA,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/es/termoflex-y-termoflex-multiprop%C3%B3sito,https://co.prysmian.com/es/termoflex-y-termoflex-multiprop%C3%B3sito,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable flexible de cobre. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-54C0621797BA es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-745B2E9EFC41,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/es/termoflex-y-termoflex-multiprop%C3%B3sito,https://co.prysmian.com/es/termoflex-y-termoflex-multiprop%C3%B3sito,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable flexible de cobre. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-745B2E9EFC41 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-A23F84BEAF24,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/es/termoflex-y-termoflex-multiprop%C3%B3sito,https://co.prysmian.com/es/termoflex-y-termoflex-multiprop%C3%B3sito,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable flexible de cobre. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-A23F84BEAF24 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-48317269D40B,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/es/termoflex-y-termoflex-multiprop%C3%B3sito,https://co.prysmian.com/es/termoflex-y-termoflex-multiprop%C3%B3sito,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable flexible de cobre. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-48317269D40B es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-23FC537018EE,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-23FC537018EE es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-E0C7582D9DF4,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-E0C7582D9DF4 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-FC14EDD12C47,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-FC14EDD12C47 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-197AD43647B6,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-197AD43647B6 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-EAF6D9A252F8,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-EAF6D9A252F8 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-A318A86A3026,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-A318A86A3026 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-AA8592B17B19,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-AA8592B17B19 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-38D59C99D61B,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-38D59C99D61B es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-DA4E2A0F5D22,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-DA4E2A0F5D22 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-A787A4628636,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-A787A4628636 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-93FB91870A58,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-93FB91870A58 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-41FBFE6E73E8,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-41FBFE6E73E8 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-2C19362BAAE5,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-2C19362BAAE5 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-32E3F97E7A37,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Aluminio-de-Baja-Tensi%C3%B3n-Aislados.html,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Aluminio-de-Baja-Tensi%C3%B3n-Aislados.html,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Conductor de aluminio o ACSR. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-32E3F97E7A37 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-025FBE5A4E6A,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Aluminio-de-Baja-Tensi%C3%B3n-Aislados.html,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Aluminio-de-Baja-Tensi%C3%B3n-Aislados.html,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Conductor de aluminio o ACSR. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-025FBE5A4E6A es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-9A6072001869,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Aluminio-de-Baja-Tensi%C3%B3n-Aislados.html,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Aluminio-de-Baja-Tensi%C3%B3n-Aislados.html,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Conductor de aluminio o ACSR. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-9A6072001869 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-BB6C17498CE3,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Aluminio-de-Baja-Tensi%C3%B3n-Aislados.html,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Aluminio-de-Baja-Tensi%C3%B3n-Aislados.html,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Conductor de aluminio o ACSR. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-BB6C17498CE3 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-9DE2ECCC6E24,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Aluminio-de-Baja-Tensi%C3%B3n-Aislados.html,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Aluminio-de-Baja-Tensi%C3%B3n-Aislados.html,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Conductor de aluminio o ACSR. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-9DE2ECCC6E24 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-71B6AC43BD2A,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Aluminio-de-Baja-Tensi%C3%B3n-Aislados.html,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Aluminio-de-Baja-Tensi%C3%B3n-Aislados.html,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Conductor de aluminio o ACSR. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-71B6AC43BD2A es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
