sku,nombre_surtilec,nombre_fuente_coincidencia_exacta,producto_url_fuente,imagen_url_fuente,metodo_coincidencia,confianza,estado_imagen_actual,accion_recomendada
SRT-PENDING-C395AD6C2B57,Cable Libre de Halógeno LSZH 350 kcmil Aluminio Serie 8000 Trenzado,Cable Aluminio Serie 8000 Libre de Halógeno 350kcm,https://cablescolombia.com/producto/cable-aluminio-serie-8000-libre-de-halogeno-350kcm,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/398/a0988979b6135b37.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-4648B0B0D442,Cable Libre de Halógeno LSZH 500 kcmil Aluminio Serie 8000 Trenzado,Cable Aluminio Serie 8000 Libre de Halógeno 500kcm,https://cablescolombia.com/producto/cable-aluminio-serie-8000-libre-de-halogeno-500kcm,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/400/3ce086177c42cc72.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-263562792023,"Cable ACSR 336,4 kcmil Aluminio con Alma de Acero 26/7 Hilos",Cable Aluminio ACSR 336.4 Kcmil (26/7),https://cablescolombia.com/producto/cable-aluminio-acsr-336-4-kcmil-26-7-,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/76670/e427db10997fe122.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-FEDCA5B2130A,"Cable ACSR 266,8 kcmil Aluminio con Alma de Acero 26/7 Hilos",Cable Aluminio ACSR 266.8 Kcmil (26/7),https://cablescolombia.com/producto/cable-aluminio-acsr-266-8-kcmil-26-7,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/76671/1bb2fdeec3723b74.webp,nombre_original_fuente_exacto_y_url_fuente,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-FA246626787C,"Cable ACSR 266,8 kcmil Aluminio con Alma de Acero 18/1 Hilos",Cable Aluminio ACSR 266.8 Kcmil (18/1),https://cablescolombia.com/producto/cable-aluminio-acsr-266-8-kcmil-18-1-,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/76672/f1da14c536dc9d3f.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-067154A42972,Cable ACSR 2 AWG Aluminio con Alma de Acero,Cable ACSR 2,https://cablescolombia.com/producto/cable-acsr-2,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/376/e02d9a6a03cbbd74.webp,nombre_original_fuente_exacto_y_url_fuente,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-0F15D54AACAC,Cable ACSR 1/0 AWG Aluminio con Alma de Acero,Cable ACSR 1/0,https://cablescolombia.com/producto/cable-acsr-1-0,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/381/d77a62c9ae895d5e.webp,nombre_original_fuente_exacto_y_url_fuente,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-A73CFC9A0727,Cable ACSR 2/0 AWG Aluminio con Alma de Acero,Cable ACSR 2/0,https://cablescolombia.com/producto/cable-acsr-2-0,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/382/9b5221660556cff4.webp,nombre_original_fuente_exacto_y_url_fuente,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-266E0D610A17,Cable ACSR 4/0 AWG Aluminio con Alma de Acero,Cable ACSR 4/0,https://cablescolombia.com/producto/cable-acsr-4-0,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/387/5b655c04b268a8c6.webp,nombre_original_fuente_exacto_y_url_fuente,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-5023C4F2A294,Cable ACSR 3/0 AWG Aluminio con Alma de Acero,Cable ACSR 3/0,https://cablescolombia.com/producto/cable-acsr-3-0_5,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/389/6fe9c8c5d574c0c0.webp,nombre_original_fuente_exacto_y_url_fuente,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-9E98C10B8CED,Cable ACSR 4 AWG Aluminio con Alma de Acero,Cable Aluminio Acsr 4awg Desnudo,https://cablescolombia.com/producto/cable-aluminio-acsr-4awg-desnudo,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/39331/33639ec22a85747f.webp,nombre_original_fuente_exacto_y_url_fuente,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-A69BDCC48792,"Cable ACSR 266,8 kcmil Aluminio con Alma de Acero",Cable Aluminio Acsr 266.8kcmil,https://cablescolombia.com/producto/cable-aluminio-acsr-266-8kcmil,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/39330/cd0c7d41c73d8634.webp,nombre_original_fuente_exacto_y_url_fuente,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-8044A4C1B9DC,Cable Cuádruplex de Aluminio 3x4/0+4/0 XLPE Neutro Aislado,Cable Aluminio Cuadruplex Aislado 3x4/0 + 4/0 N.A XLPE,https://cablescolombia.com/producto/cable-aluminio-cuadruplex-aislado-3x4-0-4-0-n-a-xlpe,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/76754/774c426148f02063.webp,nombre_original_fuente_exacto_y_url_fuente,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-75B78DEB2833,Cable Cuádruplex de Aluminio 3x4/0+2/0 XLPE Neutro Aislado,Cable Aluminio Cuadruplex Aislado 3x4/0 + 2/0 N.A XLPE,https://cablescolombia.com/producto/cable-aluminio-cuadruplex-aislado-3x4-0-2-0-n-a-xlpe,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/76755/c779b7963314e864.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-B1B9FD4A3D6D,Cable Cuádruplex de Aluminio 3x4/0+1/0 XLPE Neutro Aislado,Cable Aluminio Cuadruplex Aislado 3x4/0 + 1/0 N.A XLPE,https://cablescolombia.com/producto/cable-aluminio-cuadruplex-aislado-3x4-0-1-0-n-a-xlpe,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/76756/8f5d468901875071.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-27D8B25958DA,Cable Cuádruplex de Aluminio 3x2/0+2/0 XLPE Neutro Aislado,Cable Aluminio Cuadruplex Aislado 3x2/0 + 2/0 N.A XLPE,https://cablescolombia.com/producto/cable-aluminio-cuadruplex-aislado-3x2-0-2-0-n-a-xlpe,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/76757/e6c1d4a59b904ff1.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-D96DEC8CDC15,Cable Cuádruplex de Aluminio 3x2/0+1/0 XLPE Neutro Aislado,Cable Aluminio Cuadruplex Aislado 3x2/0 + 1/0 N.A XLPE,https://cablescolombia.com/producto/cable-aluminio-cuadruplex-aislado-3x2-0-1-0-n-a-xlpe,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/76758/f9ea81b5a058a17d.webp,nombre_original_fuente_exacto_y_url_fuente,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-4713A378D085,Cable Cuádruplex de Aluminio 3x1/0+1/0 XLPE Neutro Aislado,Cable Aluminio Cuadruplex Aislado 3x1/0 + 1/0 N.A XLPE,https://cablescolombia.com/producto/cable-aluminio-cuadruplex-aislado-3x1-0-1-0-n-a-xlpe,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/76759/5ae0cff83c62c73d.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-2104A7D24A9E,Cable Cuádruplex de Aluminio 3x1/0+2 XLPE Neutro Aislado,Cable Aluminio Cuadruplex Aislado 3x1/0 + 2 N.A XLPE,https://cablescolombia.com/producto/cable-aluminio-cuadruplex-aislado-3x1-0-2-n-a-xlpe,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/76760/ea88e87ddc00e75f.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-6B93A56C256A,Cable Cuádruplex de Aluminio 3x2+1/0 XLPE Neutro Aislado,Cable Aluminio Cuadruplex Aislado 3x2 + 1/0 N.A XLPE,https://cablescolombia.com/producto/cable-aluminio-cuadruplex-aislado-3x2-1-0-n-a-xlpe,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/76761/79fad18da8df1e9d.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-34D217C09266,Cable Cuádruplex de Aluminio 3x2+2 XLPE Neutro Aislado,Cable Aluminio Cuadruplex Aislado 3x2 + 2 N.A XLPE,https://cablescolombia.com/producto/cable-aluminio-cuadruplex-aislado-3x2-2-n-a-xlpe,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/76762/39bd1bd8b924aa90.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-042EE4D4AB06,Cable Cuádruplex de Aluminio 3x4+4 XLPE Neutro Aislado,Cable Aluminio Cuadruplex Aislado 3x4 + 4 N.A XLPE,https://cablescolombia.com/producto/cable-aluminio-cuadruplex-aislado-3x4-4-n-a-xlpe,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/76763/fe78d28a03f85871.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-196E7A66EC82,Cable Cuádruplex de Aluminio 3x4/0+4/0 XLPE Neutro Desnudo,Cable Aluminio Cuadruplex Desnudo 3x4/0 + 4/0 N.D XLPE,https://cablescolombia.com/producto/cable-aluminio-cuadruplex-desnudo-3x4-0-4-0-n-d-xlpe,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/76764/4e2ff80defb3b555.webp,nombre_original_fuente_exacto_y_url_fuente,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-6D4A60D14D34,Cable Cuádruplex de Aluminio 3x4/0+2/0 XLPE Neutro Desnudo,Cable Aluminio Cuadruplex Desnudo 3x4/0 + 2/0 N.D XLPE,https://cablescolombia.com/producto/cable-aluminio-cuadruplex-desnudo-3x4-0-2-0-n-d-xlpe,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/76765/3dac831918c9b999.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-84363C00914B,Cable Cuádruplex de Aluminio 3x2/0+2/0 XLPE Neutro Desnudo,Cable Aluminio Cuadruplex Desnudo 3x2/0 + 2/0 N.D XLPE,https://cablescolombia.com/producto/cable-aluminio-cuadruplex-desnudo-3x2-0-2-0-n-d-xlpe,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/76766/c043cf73d3c82e22.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-E00051A36FB6,Cable Cuádruplex de Aluminio 3x2/0+1/0 XLPE Neutro Desnudo,Cable Aluminio Cuadruplex Desnudo 3x2/0 + 1/0 N.D XLPE,https://cablescolombia.com/producto/cable-aluminio-cuadruplex-desnudo-3x2-0-1-0-n-d-xlpe,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/76767/258f400fe8175563.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-FB07F7E9A51B,Cable Cuádruplex de Aluminio 3x1/0+1/0 XLPE Neutro Desnudo,Cable Aluminio Cuadruplex Desnudo 3x1/0 + 1/0 N.D XLPE,https://cablescolombia.com/producto/cable-aluminio-cuadruplex-desnudo-3x1-0-1-0-n-d-xlpe,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/76768/645a60c85a25d88e.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-34CD8C37BC1C,Cable Cuádruplex de Aluminio 3x1/0+2 XLPE Neutro Desnudo,Cable Aluminio Cuadruplex Desnudo 3x1/0 + 2 N.D XLPE,https://cablescolombia.com/producto/cable-aluminio-cuadruplex-desnudo-3x1-0-2-n-d-xlpe,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/76769/3e298cd6a3178165.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-2D1847DB2E7B,Cable Cuádruplex de Aluminio 3x2+2 XLPE Neutro Desnudo,Cable Aluminio Cuadruplex Desnudo 3x2 + 2 N.D XLPE,https://cablescolombia.com/producto/cable-aluminio-cuadruplex-desnudo-3x2-2-n-d-xlpe,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/76770/c6064aca6c7c4274.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-F8A7919373AD,Cable Cuádruplex de Aluminio 3x2+4 XLPE Neutro Desnudo,Cable Aluminio Cuadruplex Desnudo 3x2 + 4 N.D XLPE,https://cablescolombia.com/producto/cable-aluminio-cuadruplex-desnudo-3x2-4-n-d-xlpe,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/76771/37581586d306ffdf.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-3BD5191D4ECE,Cable Cuádruplex de Aluminio 3x4+4 XLPE Neutro Desnudo,Cable Aluminio Cuadruplex Desnudo 3x4 + 4 N.D XLPE,https://cablescolombia.com/producto/cable-aluminio-cuadruplex-desnudo-3x4-4-n-d-xlpe,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/76772/b5397196d5f87ce8.webp,nombre_original_fuente_exacto_y_url_fuente,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-1FA91735D6F2,Cable Cuádruplex de Aluminio 3x6+6 XLPE Neutro Desnudo,Cable Aluminio Cuadruplex Desnudo 3x6 + 6 N.D XLPE,https://cablescolombia.com/producto/cable-aluminio-cuadruplex-desnudo-3x6-6-n-d-xlpe,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/76773/c0e01819709d990a.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-4667F1459C76,Cable Tríplex de Aluminio 2x4/0+4/0 XLPE Neutro Desnudo,Cable Aluminio Triplex Desnudo 2x4/0 + 4/0 N.D XLPE,https://cablescolombia.com/producto/cable-aluminio-triplex-desnudo-2x4-0-4-0-n-d-xlpe,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/76789/365e44c51eac6cb5.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-A6EB12EB3ABE,Cable Tríplex de Aluminio 2x4/0+2/0 XLPE Neutro Desnudo,Cable Aluminio Triplex Desnudo 2x4/0 + 2/0 N.D XLPE,https://cablescolombia.com/producto/cable-aluminio-triplex-desnudo-2x4-0-2-0-n-d-xlpe,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/76790/79e234562eb208b1.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-98CDD9236AD2,Cable Tríplex de Aluminio 2x2/0+2/0 XLPE Neutro Desnudo,Cable Aluminio Triplex Desnudo 2x2/0 + 2/0 N.D XLPE,https://cablescolombia.com/producto/cable-aluminio-triplex-desnudo-2x2-0-2-0-n-d-xlpe,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/76791/9ec7e8d89c4543c1.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-4316A8FAA999,Cable Tríplex de Aluminio 2x2/0+1/0 XLPE Neutro Desnudo,Cable Aluminio Triplex Desnudo 2x2/0 + 1/0 N.D XLPE,https://cablescolombia.com/producto/cable-aluminio-triplex-desnudo-2x2-0-1-0-n-d-xlpe,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/76792/04f5634993ed4aef.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-9EC49C7A28A9,Cable Tríplex de Aluminio 2x1/0+1/0 XLPE Neutro Desnudo,Cable Aluminio Triplex Desnudo 2x1/0 + 1/0 N.D XLPE,https://cablescolombia.com/producto/cable-aluminio-triplex-desnudo-2x1-0-1-0-n-d-xlpe,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/76793/d110b3f873e9be85.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-3364423C1A92,Cable Tríplex de Aluminio 2x1/0+2 XLPE Neutro Desnudo,Cable Aluminio Triplex Desnudo 2x1/0 + 2 N.D XLPE,https://cablescolombia.com/producto/cable-aluminio-triplex-desnudo-2x1-0-2-n-d-xlpe,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/76794/33f0588149d94583.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-6CB32956DF6E,Cable Tríplex de Aluminio 2x2+2 XLPE Neutro Desnudo,Cable Aluminio Triplex Desnudo 2x2 + 2 N.D XLPE,https://cablescolombia.com/producto/cable-aluminio-triplex-desnudo-2x2-2-n-d-xlpe,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/76795/d603cbff899e054a.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-4F6FC158B6F6,Cable Tríplex de Aluminio 2x2+4 XLPE Neutro Desnudo,Cable Aluminio Triplex Desnudo 2x2 + 4 N.D XLPE,https://cablescolombia.com/producto/cable-aluminio-triplex-desnudo-2x2-4-n-d-xlpe,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/76796/a8024e36be74aa4d.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-B16203A08F0E,Cable Tríplex de Aluminio 2x4+4 XLPE Neutro Desnudo,Cable Aluminio Triplex Desnudo 2x4 + 4 N.D XLPE,https://cablescolombia.com/producto/cable-aluminio-triplex-desnudo-2x4-4-n-d-xlpe,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/76797/7a062570e3b72c56.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-9F87DBDC8A7A,Cable Tríplex de Aluminio 2x6+6 XLPE Neutro Desnudo,Cable Aluminio Triplex Desnudo 2x6 + 6 N.D XLPE,https://cablescolombia.com/producto/cable-aluminio-triplex-desnudo-2x6-6-n-d-xlpe,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/76798/729ba49e2d6e6572.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-97BC9D6F9F20,Cable Tríplex de Aluminio 2x1/0+123 XLPE Neutro Aislado,Cable Aluminio Triplex Aislado 2x1/0 + 123.3 Kcmil AAAC N.A,https://cablescolombia.com/producto/cable-aluminio-triplex-aislado-2x1-0-123-3-kcmil-aaac-n-a,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/76778/d0eae5230da7c528.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-489F09CF9F93,Cable Tríplex de Aluminio 2x4/0+4/0 XLPE Neutro Aislado,Cable Aluminio Triplex Aislado 2x4/0 + 4/0 N.A XLPE,https://cablescolombia.com/producto/cable-aluminio-triplex-aislado-2x4-0-4-0-n-a-xlpe,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/76779/8b932497eee902c0.webp,nombre_original_fuente_exacto_y_url_fuente,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-A489247D6512,Cable Tríplex de Aluminio 2x4/0+2/0 XLPE Neutro Aislado,Cable Aluminio Triplex Aislado 2x4/0 + 2/0 N.A XLPE,https://cablescolombia.com/producto/cable-aluminio-triplex-aislado-2x4-0-2-0-n-a-xlpe,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/76780/9f4ee56f3b66ad50.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-781A57233F63,Cable Tríplex de Aluminio 2x2/0+2/0 XLPE Neutro Aislado,Cable Aluminio Triplex Aislado 2x2/0 + 2/0 N.A XLPE,https://cablescolombia.com/producto/cable-aluminio-triplex-aislado-2x2-0-2-0-n-a-xlpe,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/76781/1b964fc8697df966.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-4867D6D22AAF,Cable Tríplex de Aluminio 2x2/0+1/0 XLPE Neutro Aislado,Cable Aluminio Triplex Aislado 2x2/0 + 1/0 N.A XLPE,https://cablescolombia.com/producto/cable-aluminio-triplex-aislado-2x2-0-1-0-n-a-xlpe,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/76782/e4a49390b456a804.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
