sku,estado_investigacion,familia_contrastada,fuente_interna,datos_publicables,datos_pendientes,estado_imagen
SRT-PENDING-70D84407714D,familia_verificada_no_referencia_exacta,Alambre/cable THHN/THWN-2 600 V,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Cobre-de-Baja-Tensi%C3%B3n-Aislados/Cable-THHN-THWN-2/Cable-Type24144.html,Calibre: 10 AWG | Color indicado: amarillo | Material indicado: cobre | Aislamiento o chaqueta indicada: termoplástico,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-A0CFFB40DD66,familia_verificada_no_referencia_exacta,Aluminio serie 8000 THHN/THWN-2,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Aluminio-de-Baja-Tensi%C3%B3n-Aislados/Cable-Aluminio-S8000-THWN-2/Single-Cor24584.html,Sección: 250 kcmil | Material indicado: aluminio | Aislamiento o chaqueta indicada: LSZH / libre de halógenos,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-C395AD6C2B57,familia_verificada_no_referencia_exacta,Aluminio serie 8000 THHN/THWN-2,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Aluminio-de-Baja-Tensi%C3%B3n-Aislados/Cable-Aluminio-S8000-THWN-2/Single-Cor24584.html,Sección: 350 kcmil | Material indicado: aluminio | Aislamiento o chaqueta indicada: LSZH / libre de halógenos,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-4648B0B0D442,familia_verificada_no_referencia_exacta,Aluminio serie 8000 THHN/THWN-2,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Aluminio-de-Baja-Tensi%C3%B3n-Aislados/Cable-Aluminio-S8000-THWN-2/Single-Cor24584.html,Sección: 500 kcmil | Material indicado: aluminio | Aislamiento o chaqueta indicada: LSZH / libre de halógenos,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-263562792023,familia_verificada_no_referencia_exacta,Conductor de aluminio o ACSR,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Aluminio-de-Baja-Tensi%C3%B3n-Aislados.html,Sección: 4 kcmil | Material indicado: aluminio,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-FEDCA5B2130A,familia_verificada_no_referencia_exacta,Conductor de aluminio o ACSR,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Aluminio-de-Baja-Tensi%C3%B3n-Aislados.html,Sección: 8 kcmil | Material indicado: aluminio,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-FA246626787C,familia_verificada_no_referencia_exacta,Conductor de aluminio o ACSR,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Aluminio-de-Baja-Tensi%C3%B3n-Aislados.html,Sección: 8 kcmil | Material indicado: aluminio,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-067154A42972,familia_verificada_no_referencia_exacta,Conductor de aluminio o ACSR,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Aluminio-de-Baja-Tensi%C3%B3n-Aislados.html,Calibre: 2 AWG | Material indicado: aluminio,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-0F15D54AACAC,familia_verificada_no_referencia_exacta,Conductor de aluminio o ACSR,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Aluminio-de-Baja-Tensi%C3%B3n-Aislados.html,Calibre: 1/0 AWG | Material indicado: aluminio,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-A73CFC9A0727,familia_verificada_no_referencia_exacta,Conductor de aluminio o ACSR,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Aluminio-de-Baja-Tensi%C3%B3n-Aislados.html,Calibre: 2/0 AWG | Material indicado: aluminio,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-266E0D610A17,familia_verificada_no_referencia_exacta,Conductor de aluminio o ACSR,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Aluminio-de-Baja-Tensi%C3%B3n-Aislados.html,Calibre: 4/0 AWG | Material indicado: aluminio,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-5023C4F2A294,familia_verificada_no_referencia_exacta,Conductor de aluminio o ACSR,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Aluminio-de-Baja-Tensi%C3%B3n-Aislados.html,Calibre: 3/0 AWG | Material indicado: aluminio,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-9E98C10B8CED,familia_verificada_no_referencia_exacta,Conductor de aluminio o ACSR,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Aluminio-de-Baja-Tensi%C3%B3n-Aislados.html,Calibre: 4 AWG | Material indicado: aluminio,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-A69BDCC48792,familia_verificada_no_referencia_exacta,Conductor de aluminio o ACSR,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Aluminio-de-Baja-Tensi%C3%B3n-Aislados.html,Sección: 8 kcmil | Material indicado: aluminio,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-8044A4C1B9DC,familia_verificada_no_referencia_exacta,Alambre/cable THHN/THWN-2 600 V,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Cobre-de-Baja-Tensi%C3%B3n-Aislados/Cable-THHN-THWN-2/Cable-Type24144.html,Calibre: 4/0 AWG | Configuración indicada: 3x4/0+4/0 | Material indicado: aluminio | Aislamiento o chaqueta indicada: XLPE,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-75B78DEB2833,familia_verificada_no_referencia_exacta,Alambre/cable THHN/THWN-2 600 V,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Cobre-de-Baja-Tensi%C3%B3n-Aislados/Cable-THHN-THWN-2/Cable-Type24144.html,Calibre: 4/0 AWG | Configuración indicada: 3x4/0+2/0 | Material indicado: aluminio | Aislamiento o chaqueta indicada: XLPE,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-B1B9FD4A3D6D,familia_verificada_no_referencia_exacta,Alambre/cable THHN/THWN-2 600 V,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Cobre-de-Baja-Tensi%C3%B3n-Aislados/Cable-THHN-THWN-2/Cable-Type24144.html,Calibre: 4/0 AWG | Configuración indicada: 3x4/0+1/0 | Material indicado: aluminio | Aislamiento o chaqueta indicada: XLPE,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-27D8B25958DA,familia_verificada_no_referencia_exacta,Alambre/cable THHN/THWN-2 600 V,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Cobre-de-Baja-Tensi%C3%B3n-Aislados/Cable-THHN-THWN-2/Cable-Type24144.html,Calibre: 2/0 AWG | Configuración indicada: 3x2/0+2/0 | Material indicado: aluminio | Aislamiento o chaqueta indicada: XLPE,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-D96DEC8CDC15,familia_verificada_no_referencia_exacta,Alambre/cable THHN/THWN-2 600 V,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Cobre-de-Baja-Tensi%C3%B3n-Aislados/Cable-THHN-THWN-2/Cable-Type24144.html,Calibre: 2/0 AWG | Configuración indicada: 3x2/0+1/0 | Material indicado: aluminio | Aislamiento o chaqueta indicada: XLPE,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-4713A378D085,familia_verificada_no_referencia_exacta,Alambre/cable THHN/THWN-2 600 V,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Cobre-de-Baja-Tensi%C3%B3n-Aislados/Cable-THHN-THWN-2/Cable-Type24144.html,Calibre: 1/0 AWG | Configuración indicada: 3x1/0+1/0 | Material indicado: aluminio | Aislamiento o chaqueta indicada: XLPE,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-2104A7D24A9E,familia_verificada_no_referencia_exacta,Alambre/cable THHN/THWN-2 600 V,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Cobre-de-Baja-Tensi%C3%B3n-Aislados/Cable-THHN-THWN-2/Cable-Type24144.html,Calibre: 1/0 AWG | Configuración indicada: 3x1/0+2 | Material indicado: aluminio | Aislamiento o chaqueta indicada: XLPE,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-6B93A56C256A,familia_verificada_no_referencia_exacta,Alambre/cable THHN/THWN-2 600 V,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Cobre-de-Baja-Tensi%C3%B3n-Aislados/Cable-THHN-THWN-2/Cable-Type24144.html,Calibre: 2 AWG | Configuración indicada: 3x2+1/0 | Material indicado: aluminio | Aislamiento o chaqueta indicada: XLPE,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-34D217C09266,familia_verificada_no_referencia_exacta,Alambre/cable THHN/THWN-2 600 V,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Cobre-de-Baja-Tensi%C3%B3n-Aislados/Cable-THHN-THWN-2/Cable-Type24144.html,Calibre: 2 AWG | Configuración indicada: 3x2+2 | Material indicado: aluminio | Aislamiento o chaqueta indicada: XLPE,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-042EE4D4AB06,familia_verificada_no_referencia_exacta,Alambre/cable THHN/THWN-2 600 V,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Cobre-de-Baja-Tensi%C3%B3n-Aislados/Cable-THHN-THWN-2/Cable-Type24144.html,Calibre: 4 AWG | Configuración indicada: 3x4+4 | Material indicado: aluminio | Aislamiento o chaqueta indicada: XLPE,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-196E7A66EC82,familia_verificada_no_referencia_exacta,Conductor de aluminio o ACSR,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Aluminio-de-Baja-Tensi%C3%B3n-Aislados.html,Calibre: 4/0 AWG | Configuración indicada: 3x4/0+4/0 | Material indicado: aluminio | Aislamiento o chaqueta indicada: XLPE,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-6D4A60D14D34,familia_verificada_no_referencia_exacta,Conductor de aluminio o ACSR,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Aluminio-de-Baja-Tensi%C3%B3n-Aislados.html,Calibre: 4/0 AWG | Configuración indicada: 3x4/0+2/0 | Material indicado: aluminio | Aislamiento o chaqueta indicada: XLPE,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-84363C00914B,familia_verificada_no_referencia_exacta,Conductor de aluminio o ACSR,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Aluminio-de-Baja-Tensi%C3%B3n-Aislados.html,Calibre: 2/0 AWG | Configuración indicada: 3x2/0+2/0 | Material indicado: aluminio | Aislamiento o chaqueta indicada: XLPE,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-E00051A36FB6,familia_verificada_no_referencia_exacta,Conductor de aluminio o ACSR,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Aluminio-de-Baja-Tensi%C3%B3n-Aislados.html,Calibre: 2/0 AWG | Configuración indicada: 3x2/0+1/0 | Material indicado: aluminio | Aislamiento o chaqueta indicada: XLPE,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-FB07F7E9A51B,familia_verificada_no_referencia_exacta,Conductor de aluminio o ACSR,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Aluminio-de-Baja-Tensi%C3%B3n-Aislados.html,Calibre: 1/0 AWG | Configuración indicada: 3x1/0+1/0 | Material indicado: aluminio | Aislamiento o chaqueta indicada: XLPE,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-34CD8C37BC1C,familia_verificada_no_referencia_exacta,Conductor de aluminio o ACSR,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Aluminio-de-Baja-Tensi%C3%B3n-Aislados.html,Calibre: 1/0 AWG | Configuración indicada: 3x1/0+2 | Material indicado: aluminio | Aislamiento o chaqueta indicada: XLPE,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-2D1847DB2E7B,familia_verificada_no_referencia_exacta,Conductor de aluminio o ACSR,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Aluminio-de-Baja-Tensi%C3%B3n-Aislados.html,Calibre: 2 AWG | Configuración indicada: 3x2+2 | Material indicado: aluminio | Aislamiento o chaqueta indicada: XLPE,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-F8A7919373AD,familia_verificada_no_referencia_exacta,Conductor de aluminio o ACSR,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Aluminio-de-Baja-Tensi%C3%B3n-Aislados.html,Calibre: 2 AWG | Configuración indicada: 3x2+4 | Material indicado: aluminio | Aislamiento o chaqueta indicada: XLPE,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-3BD5191D4ECE,familia_verificada_no_referencia_exacta,Conductor de aluminio o ACSR,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Aluminio-de-Baja-Tensi%C3%B3n-Aislados.html,Calibre: 4 AWG | Configuración indicada: 3x4+4 | Material indicado: aluminio | Aislamiento o chaqueta indicada: XLPE,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-1FA91735D6F2,familia_verificada_no_referencia_exacta,Conductor de aluminio o ACSR,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Aluminio-de-Baja-Tensi%C3%B3n-Aislados.html,Calibre: 6 AWG | Configuración indicada: 3x6+6 | Material indicado: aluminio | Aislamiento o chaqueta indicada: XLPE,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
